train_loss,train_acc,val_loss,val_acc
0.7015054027239481,0.5059523809523809,0.7272696722121466,0.4880952380952381
0.6971178139959063,0.5282738095238095,0.7103695954595294,0.5119047619047619
0.6862191870099023,0.5357142857142857,0.7046530899547395,0.5297619047619048
0.6627237541334969,0.5788690476190476,0.6732524122510638,0.5773809523809523
0.6419778381075177,0.5967261904761905,0.6883518951279777,0.5773809523809523
0.6310819557734898,0.6235119047619048,0.6552062318438575,0.625
0.6277306619144621,0.6607142857142857,0.6486296455065409,0.6190476190476191
0.6161246299743652,0.6830357142857143,0.6079500714937845,0.6845238095238095
0.5978935133843195,0.6889880952380952,0.6206989288330078,0.6309523809523809
0.6035563151041666,0.6607142857142857,0.6325655721482777,0.625
0.5948842196237474,0.7157738095238095,0.627445726167588,0.6190476190476191
0.5713222225507101,0.7291666666666666,0.6126218438148499,0.6309523809523809
0.5703555884815398,0.7038690476190476,0.617529517128354,0.6547619047619048
0.5636687874794006,0.7321428571428571,0.6443760480199542,0.625
0.5709002897852943,0.7232142857142857,0.6120035591579619,0.6190476190476191
0.5598700018156142,0.7083333333333333,0.599741552557264,0.7202380952380952
0.5563110084760756,0.7351190476190476,0.6188339222045172,0.6964285714285714
0.5750070327804202,0.6994047619047619,0.6019967794418335,0.7202380952380952
0.5550282427242824,0.7276785714285714,0.627673674197424,0.6726190476190476
0.5706031208946591,0.681547619047619,0.6491381071862721,0.613095238095238
