train_loss,train_acc,val_loss,val_acc
0.7053487914687573,0.537940379403794,0.6182797761524425,0.6568627450980392
0.666589970026559,0.5826558265582655,0.584525864498288,0.7254901960784313
0.6117165003042557,0.6775067750677507,0.5833189429021349,0.7254901960784313
0.6072600553352335,0.6598915989159891,0.5804341388683693,0.6568627450980392
0.6181458462544573,0.6788617886178862,0.577196434432385,0.7254901960784313
0.5730888967914634,0.7127371273712737,0.5778917518316531,0.7156862745098039
0.5687442279766569,0.7195121951219512,0.6176018259104561,0.6764705882352942
0.5812529614624292,0.7032520325203252,0.5992058375302483,0.7352941176470588
0.6105474175476446,0.6856368563685636,0.6120335857073466,0.7352941176470588
0.5982925510664943,0.6666666666666666,0.6682334320217955,0.6568627450980392
0.5671404661524909,0.7059620596205962,0.5789726610277214,0.6666666666666666
0.5774186281007803,0.6910569105691057,0.5780680588647431,0.7156862745098039
0.5539142849645641,0.7262872628726287,0.6097318424898035,0.7156862745098039
0.5811029559551539,0.6897018970189702,0.5984109511562422,0.7352941176470588
0.6104606952932146,0.6707317073170732,0.6213905636002036,0.7352941176470588
0.5876791417437194,0.6788617886178862,0.5833982860340792,0.7450980392156863
0.568582307517044,0.7073170731707317,0.5949602968552533,0.7058823529411764
0.5620296784855809,0.7046070460704607,0.5933809257021138,0.7254901960784313
0.5607847560065872,0.6924119241192412,0.5851887511272057,0.696078431372549
0.5613459778348928,0.7032520325203252,0.5930194340500177,0.7058823529411764
