train_loss,train_acc,val_loss,val_acc
0.6969642400095456,0.5460704607046071,0.6944551245838988,0.5882352941176471
0.6552936365287801,0.6246612466124661,0.6667053664431852,0.5980392156862745
0.6365960296899645,0.6327913279132791,0.652165459651573,0.6568627450980392
0.596645372508341,0.7086720867208672,0.6304693841466716,0.6470588235294118
0.5965342116226672,0.6775067750677507,0.6411119956596225,0.6666666666666666
0.5842655267172713,0.7086720867208672,0.6306532194801405,0.6470588235294118
0.5559967074613907,0.7289972899728997,0.6487564935403711,0.6372549019607843
0.5542572205305746,0.7154471544715447,0.6590695305197847,0.6470588235294118
0.5619052464399881,0.6924119241192412,0.63836430626757,0.6666666666666666
0.5518685769905566,0.7235772357723578,0.6554677392922196,0.696078431372549
0.5318023282984085,0.7195121951219512,0.651808571581747,0.6764705882352942
0.5315906691357373,0.7357723577235772,0.6326494450662651,0.6862745098039216
0.518837434085727,0.7466124661246613,0.6454711568121817,0.6764705882352942
0.5251808119660147,0.7479674796747967,0.6456025324615777,0.6764705882352942
0.49018376661833063,0.7601626016260162,0.6720826941377976,0.6764705882352942
0.5012904470205953,0.7547425474254743,0.6627718315405005,0.6470588235294118
0.4902088276254452,0.7628726287262872,0.6896434858733532,0.6666666666666666
0.4790990788762162,0.7615176151761518,0.6839109787753984,0.6666666666666666
0.47330000116250054,0.7818428184281843,0.6725874905492745,0.6666666666666666
0.47220900816322986,0.7750677506775068,0.663457381959055,0.6862745098039216
