train_loss,train_acc,val_loss,val_acc
0.6934659282366434,0.5271002710027101,0.6974575519561768,0.5196078431372549
0.6962206568821336,0.510840108401084,0.695014476776123,0.5294117647058824
0.6915463840735314,0.5271002710027101,0.6862101554870605,0.5392156862745098
0.6860713876359831,0.55420054200542,0.6759843826293945,0.6078431372549019
0.6757514134332093,0.6016260162601627,0.668776273727417,0.6078431372549019
0.6692226270673075,0.6314363143631436,0.6615262627601624,0.6274509803921569
0.6622288286847474,0.6368563685636857,0.6559895277023315,0.6274509803921569
0.6587728990448846,0.6544715447154471,0.6519875526428223,0.6470588235294118
0.6557335341525917,0.6449864498644986,0.6488738059997559,0.6666666666666666
0.6496036677825742,0.6626016260162602,0.6459543704986572,0.6568627450980392
0.6456359736318511,0.6680216802168022,0.6429800391197205,0.6568627450980392
0.6417327069331636,0.6720867208672087,0.6411712765693665,0.6666666666666666
0.639629946006992,0.6897018970189702,0.6391860246658325,0.6764705882352942
0.6353378583422198,0.6937669376693767,0.6362873911857605,0.6568627450980392
0.6303504700583171,0.6991869918699187,0.6342036128044128,0.6470588235294118
0.6331095411202449,0.6747967479674797,0.6307214498519897,0.6764705882352942
0.6237566860387642,0.7005420054200542,0.6286674737930298,0.6764705882352942
0.6158680552389564,0.7249322493224932,0.627285897731781,0.6666666666666666
0.6155066383563406,0.7046070460704607,0.6266859769821167,0.6666666666666666
0.6187961177451178,0.6869918699186992,0.6252509355545044,0.6764705882352942
