train_loss,train_acc,val_loss,val_acc
0.6782989413111513,0.573170731707317,0.6933407643262077,0.47058823529411764
0.6535049250455407,0.6287262872628726,0.680561833521899,0.5686274509803921
0.6350160601339366,0.6490514905149052,0.6725391126146504,0.5882352941176471
0.6381458079588769,0.6598915989159891,0.6650218040335412,0.6274509803921569
0.6198164765750812,0.6829268292682927,0.6556657167042003,0.6176470588235294
0.6141713149340818,0.6910569105691057,0.6481367665178636,0.6372549019607843
0.6151510990732084,0.6707317073170732,0.6415909961158154,0.6274509803921569
0.6082795412559819,0.6693766937669376,0.635368641685037,0.6470588235294118
0.6031239219312745,0.6869918699186992,0.6315482042583764,0.6470588235294118
0.5974573102100755,0.6666666666666666,0.6277453116342133,0.6568627450980392
0.5939976395307195,0.6775067750677507,0.6245643058243919,0.6470588235294118
0.57374017768436,0.7181571815718157,0.623742497434803,0.6568627450980392
0.5818155813346387,0.7235772357723578,0.6253267012390435,0.6470588235294118
0.5795262703081456,0.7005420054200542,0.6249262415895275,0.6568627450980392
0.5803504915741401,0.7140921409214093,0.6258204497543036,0.6568627450980392
0.5677439405666134,0.7249322493224932,0.620523125517602,0.6470588235294118
0.5629110804741299,0.7168021680216802,0.6189941249641717,0.6470588235294118
0.5657251052417083,0.7100271002710027,0.619573739229464,0.6568627450980392
0.5625013518462659,0.7059620596205962,0.6229805513924244,0.6568627450980392
0.5652807841132973,0.7046070460704607,0.621749505108478,0.6568627450980392
