train_loss,train_acc,val_loss,val_acc
0.7214957092835651,0.491869918699187,0.7022125849536821,0.5196078431372549
0.6913311274717171,0.5528455284552846,0.6610811995524987,0.6078431372549019
0.6701894995319811,0.5623306233062331,0.6301462077626995,0.6862745098039216
0.6442520250149859,0.6273712737127372,0.6098189657809687,0.7254901960784313
0.6284400038925936,0.6680216802168022,0.6047453307637981,0.7058823529411764
0.6245190449523409,0.6653116531165312,0.5944258383676118,0.7450980392156863
0.5960843558233928,0.6991869918699187,0.585209986742805,0.7549019607843137
0.5886467031347073,0.7113821138211383,0.5840972369792414,0.7549019607843137
0.5894624613487947,0.6910569105691057,0.5826540846450656,0.7450980392156863
0.5706222457937432,0.7208672086720868,0.582578206763548,0.7549019607843137
0.5735672374727926,0.7100271002710027,0.578947412032707,0.7450980392156863
0.5735865739302907,0.7113821138211383,0.5757798891441495,0.7450980392156863
0.5799415737471283,0.6951219512195121,0.5724377176340889,0.7058823529411764
0.5655234661205675,0.7181571815718157,0.5693445825109295,0.7156862745098039
0.5687057002773129,0.6978319783197832,0.5697494756941702,0.7352941176470588
0.5532510304838661,0.7357723577235772,0.5710917535950156,0.7352941176470588
0.5584618547744544,0.7059620596205962,0.5773604471309512,0.7352941176470588
0.5499544339128303,0.7195121951219512,0.576223139669381,0.7156862745098039
0.5461101782354236,0.7303523035230353,0.5774786752813003,0.7156862745098039
0.5480966516303499,0.7276422764227642,0.5763152931250778,0.7352941176470588
