train_loss,train_acc,val_loss,val_acc
0.6895886565934675,0.5121951219512195,0.6735059665698632,0.6372549019607843
0.6722387711853193,0.6043360433604336,0.6445605976908815,0.6568627450980392
0.6507259584700835,0.6639566395663956,0.6275853023809546,0.696078431372549
0.6448739758998074,0.6409214092140921,0.6244309170573366,0.696078431372549
0.6393734856349665,0.6422764227642277,0.6116203794292375,0.7058823529411764
0.6251233108644563,0.6598915989159891,0.6067736300767637,0.7156862745098039
0.6173412699686479,0.6829268292682927,0.597803555282892,0.696078431372549
0.6015310962671833,0.7018970189701897,0.5945373598267051,0.6862745098039216
0.5967557456112167,0.6978319783197832,0.5870915955188227,0.6666666666666666
0.5934072217644069,0.6924119241192412,0.5895633761789284,0.6862745098039216
0.5829930027649008,0.7222222222222222,0.5899189932673585,0.6764705882352942
0.5870819405165468,0.7127371273712737,0.5823712372312358,0.6666666666666666
0.5866708623038398,0.7018970189701897,0.5849977486273822,0.696078431372549
0.5737515801013646,0.7140921409214093,0.5854843591942507,0.7058823529411764
0.5733738696672083,0.7344173441734417,0.5838955383674771,0.696078431372549
0.5709742921477734,0.7411924119241192,0.5872303457821116,0.7058823529411764
0.5679201614565965,0.7344173441734417,0.5847456209799823,0.7156862745098039
0.5613601868391683,0.7276422764227642,0.5788472879166696,0.7352941176470588
0.558074316681239,0.7344173441734417,0.5858801638378817,0.7156862745098039
0.560365489666378,0.7249322493224932,0.5777048117974225,0.7058823529411764
