train_loss,train_acc,val_loss,val_acc
0.7048988733188246,0.45663956639566394,0.6998554468154907,0.5098039215686274
0.6943808882863218,0.4905149051490515,0.6892032027244568,0.5686274509803921
0.6925277023457577,0.5149051490514905,0.6802069544792175,0.5882352941176471
0.6882807113290802,0.5338753387533876,0.6746051907539368,0.6274509803921569
0.6815016182457528,0.5663956639566395,0.6678821444511414,0.6568627450980392
0.6750662069979722,0.5894308943089431,0.6607043743133545,0.696078431372549
0.6681289065498001,0.6111111111111112,0.6547815203666687,0.6862745098039216
0.669458484423516,0.6300813008130082,0.6498427987098694,0.6862745098039216
0.6556888295382988,0.6802168021680217,0.6453883051872253,0.6764705882352942
0.6565245942371648,0.6666666666666666,0.6415510773658752,0.6568627450980392
0.6538657180985138,0.6693766937669376,0.6372116208076477,0.6862745098039216
0.6459199821722863,0.6639566395663956,0.6330793499946594,0.696078431372549
0.6462953733557931,0.6680216802168022,0.6302322149276733,0.7058823529411764
0.6381858031601118,0.6829268292682927,0.6267969608306885,0.7156862745098039
0.628845755323808,0.6951219512195121,0.6240620613098145,0.7058823529411764
0.632330256102854,0.7181571815718157,0.6212776899337769,0.696078431372549
0.6369992158600308,0.6612466124661247,0.6178587079048157,0.7156862745098039
0.6302157134867619,0.6747967479674797,0.6164409518241882,0.7156862745098039
0.6269082049044167,0.6991869918699187,0.6145713329315186,0.7058823529411764
0.6242199262306296,0.6991869918699187,0.6134543418884277,0.7058823529411764
