train_loss,train_acc,val_loss,val_acc
0.7191133702673563,0.43360433604336046,0.7017454212787104,0.49019607843137253
0.7003656722665802,0.5121951219512195,0.6852881405867782,0.5294117647058824
0.6760050371733461,0.575880758807588,0.6715023763039533,0.5784313725490196
0.671179929399878,0.5989159891598916,0.6616247927441317,0.5980392156862745
0.6579086344416548,0.6287262872628726,0.6518624378185646,0.6274509803921569
0.6526411209649187,0.6300813008130082,0.6440257757317787,0.6470588235294118
0.6472070100830822,0.6327913279132791,0.641228103170208,0.6568627450980392
0.6482574894499327,0.6124661246612466,0.6394028114337548,0.6470588235294118
0.6350186633546824,0.6517615176151762,0.6352148009281532,0.6470588235294118
0.6273331787528061,0.6612466124661247,0.6272452906066296,0.6372549019607843
0.62853404467668,0.6585365853658537,0.6312175533350777,0.6862745098039216
0.6148386495869335,0.6666666666666666,0.6156636675198873,0.6764705882352942
0.6279508410107476,0.6314363143631436,0.6168766278846591,0.696078431372549
0.6235368290567785,0.6747967479674797,0.618305631128012,0.6862745098039216
0.611976598659505,0.6829268292682927,0.6120911100331474,0.6764705882352942
0.6138708967826554,0.6775067750677507,0.6042141376757154,0.6470588235294118
0.6126833827838019,0.6626016260162602,0.6053778236987544,0.6862745098039216
0.6106457936408397,0.6924119241192412,0.5998662406323003,0.6764705882352942
0.6085933779636372,0.6951219512195121,0.603185278527877,0.696078431372549
0.6129832144998276,0.6734417344173441,0.6018538042610767,0.6764705882352942
